2019-01-06,6,3
2019-01-06,7,4
2019-01-06,8,2
2019-01-06,9,2
2019-01-06,10,6
2019-01-06,11,5
2019-01-06,12,6
2019-01-06,13,4
2019-01-06,14,3
2019-01-06,15,2
2019-01-06,16,4
2019-01-06,17,3
2019-01-06,18,3
2019-01-06,19,4
2019-01-06,20,2
2019-01-06,21,1
2019-01-06,22,8
2019-01-06,23,4
2019-01-07,0,7
2019-01-07,1,3
2019-01-07,2,9
2019-01-07,3,4
2019-01-07,4,7
2019-01-07,6,4
2019-01-07,7,2
2019-01-07,8,3
2019-01-07,9,6
2019-01-07,10,2
2019-01-07,11,5
2019-01-07,12,2
2019-01-07,13,2
2019-01-07,14,3
2019-01-07,15,4
2019-01-07,16,3
2019-01-07,17,3
2019-01-07,18,1
2019-01-07,19,4
2019-01-07,20,4
2019-01-07,21,5
2019-01-07,22,3
2019-01-07,23,3
2019-01-08,0,1
2019-01-08,1,6
2019-01-08,2,3
2019-01-08,3,3
2019-01-08,4,2
2019-01-08,5,6
2019-01-08,6,3
2019-01-08,7,2
2019-01-08,8,6
2019-01-08,9,3
2019-01-08,10,2
2019-01-08,11,3
2019-01-08,12,5
2019-01-08,13,3
2019-01-08,14,4
2019-01-08,15,2
2019-01-08,16,4
2019-01-08,17,6
2019-01-08,18,4
2019-01-08,19,9
2019-01-08,20,4
2019-01-08,21,4
2019-01-08,22,2
2019-01-08,23,8
2019-01-09,0,3
2019-01-09,1,3
2019-01-09,2,3
2019-01-09,3,2
2019-01-09,4,2
2019-01-09,5,4
2019-01-09,6,5
2019-01-09,7,2
2019-01-09,8,8
2019-01-09,9,4
2019-01-09,10,6
2019-01-09,11,3
2019-01-09,12,5
2019-01-09,13,3
2019-01-09,14,5
2019-01-09,15,4
2019-01-09,16,5
2019-01-09,17,7
2019-01-09,18,3
2019-01-09,19,7
2019-01-09,20,2
2019-01-09,21,4
2019-01-09,22,3
2019-01-09,23,8
2019-01-10,0,2
2019-01-10,1,4
2019-01-10,2,6
2019-01-10,3,2
2019-01-10,5,5
2019-01-10,6,3
2019-01-10,7,9
2019-01-10,8,1
2019-01-10,9,5
2019-01-10,10,7
2019-01-10,11,6
2019-01-10,12,2
2019-01-10,13,3
2019-01-10,14,4
2019-01-10,15,4
2019-01-10,16,7
2019-01-10,17,5
2019-01-10,18,5
2019-01-10,19,4
2019-01-10,20,2
2019-01-10,21,3
2019-01-10,22,2
2019-01-10,23,3
2019-01-11,0,5
2019-01-11,1,3
2019-01-11,2,2
2019-01-11,3,4
2019-01-11,4,4
2019-01-11,5,4
2019-01-11,6,5
2019-01-11,7,2
2019-01-11,8,3
2019-01-11,9,4
2019-01-11,10,4
2019-01-11,12,4
2019-01-11,13,1
2019-01-11,14,2
2019-01-11,15,2
2019-01-11,16,1
2019-01-11,17,3
2019-01-11,18,1
2019-01-11,19,1
2019-01-11,20,1
2019-01-11,21,3
2019-01-11,22,2
2019-01-11,23,1
