2019-01-27,15,2
2019-01-27,17,2
2019-01-27,19,2
2019-01-27,20,3
2019-01-27,21,3
2019-01-28,1,3
2019-01-28,2,1
2019-01-28,3,2
2019-01-28,4,1
2019-01-28,5,3
2019-01-28,6,2
2019-01-28,7,3
2019-01-28,9,2
2019-01-28,12,1
2019-01-28,13,2
2019-01-28,14,2
2019-01-28,15,4
2019-01-28,16,6
2019-01-28,17,2
