2019-02-12,11,3
2019-02-12,12,2
2019-02-12,13,1
2019-02-12,14,4
2019-02-12,15,6
2019-02-12,16,4
2019-02-12,17,2
2019-02-12,18,5
2019-02-12,19,1
2019-02-12,20,3
2019-02-12,21,5
2019-02-12,22,1
2019-02-12,23,1
2019-02-13,0,1
2019-02-13,1,1
2019-02-13,2,2
2019-02-13,3,1
2019-02-13,4,1
2019-02-13,6,5
2019-02-13,7,1
2019-02-13,8,2
2019-02-13,11,1
2019-02-13,12,1
2019-02-13,13,2
2019-02-13,14,1
2019-02-13,15,2
2019-02-13,17,2
2019-02-13,19,2
2019-02-13,21,1
2019-02-13,23,2
2019-02-14,0,1
2019-02-14,3,2
2019-02-14,4,1
2019-02-14,5,2
2019-02-14,6,2
2019-02-14,7,1
2019-02-14,8,2
2019-02-14,9,2
2019-02-14,10,1
2019-02-14,11,1
2019-02-14,12,2
2019-02-14,13,1
2019-02-14,14,1
2019-02-14,15,3
2019-02-14,17,1
2019-02-14,18,2
2019-02-14,19,1
2019-02-14,20,3
2019-02-14,21,2
2019-02-14,22,2
2019-02-14,23,3
2019-02-15,0,3
2019-02-15,1,3
2019-02-15,2,3
2019-02-15,3,3
2019-02-15,5,1
2019-02-15,6,6
2019-02-15,7,2
2019-02-15,8,1
2019-02-15,9,3
2019-02-15,10,4
2019-02-15,12,2
2019-02-15,13,1
2019-02-15,16,1
2019-02-15,17,4
2019-02-15,18,2
2019-02-15,19,2
2019-02-15,20,1
2019-02-15,21,1
2019-02-15,22,4
2019-02-15,23,2
2019-02-16,1,2
2019-02-16,2,4
2019-02-16,3,1
2019-02-16,4,3
2019-02-16,5,1
2019-02-16,8,2
2019-02-16,10,2
2019-02-16,11,1
2019-02-16,12,1
2019-02-16,13,4
2019-02-16,14,1
2019-02-16,15,2
2019-02-16,17,3
2019-02-16,18,1
2019-02-16,19,3
2019-02-16,21,3
2019-02-17,0,2
2019-02-17,1,3
2019-02-17,2,1
2019-02-17,5,1
2019-02-17,6,3
2019-02-17,8,2
2019-02-17,9,1
2019-02-17,10,3
2019-02-17,11,1
2019-02-17,12,1
2019-02-17,13,4
2019-02-17,15,2
2019-02-17,16,2
2019-02-17,17,1
2019-02-17,18,3
2019-02-17,19,1
2019-02-17,20,4
2019-02-17,22,1
2019-02-18,0,1
2019-02-18,2,1
2019-02-18,3,3
2019-02-18,4,3
2019-02-18,5,1
2019-02-18,6,1
2019-02-18,7,3
2019-02-18,8,3
2019-02-18,9,1
2019-02-18,10,1
2019-02-18,11,1
2019-02-18,12,3
2019-02-18,13,1
2019-02-18,14,4
2019-02-18,15,3
2019-02-18,16,2
2019-02-18,19,3
2019-02-18,21,2
2019-02-18,23,1
2019-02-19,2,1
2019-02-19,3,2
2019-02-19,4,1
2019-02-19,6,1
2019-02-19,7,1
2019-02-19,8,1
2019-02-19,9,2
2019-02-19,11,1
2019-02-19,12,2
2019-02-19,13,2
2019-02-19,14,2
2019-02-19,15,2
2019-02-19,16,2
2019-02-19,17,2
2019-02-19,18,3
2019-02-19,21,3
2019-02-19,22,1
2019-02-19,23,1
2019-02-20,0,2
2019-02-20,1,1
2019-02-20,2,1
2019-02-20,3,1
2019-02-20,4,1
2019-02-20,5,1
2019-02-20,6,2
2019-02-20,8,1
2019-02-20,9,1
2019-02-20,10,1
2019-02-20,11,2
2019-02-20,12,1
2019-02-20,14,1
2019-02-20,15,3
2019-02-20,16,3
2019-02-20,17,2
2019-02-20,18,2
2019-02-20,19,1
2019-02-20,21,3
2019-02-20,22,3
2019-02-21,0,2
2019-02-21,1,4
2019-02-21,2,2
2019-02-21,3,1
2019-02-21,4,1
2019-02-21,5,2
2019-02-21,7,2
2019-02-21,8,1
2019-02-21,9,2
2019-02-21,12,2
2019-02-21,13,3
2019-02-21,14,1
2019-02-21,15,2
2019-02-21,16,1
2019-02-21,17,1
2019-02-21,18,1
2019-02-21,20,1
2019-02-21,21,4
2019-02-21,22,1
2019-02-22,0,1
2019-02-22,1,4
2019-02-22,2,2
2019-02-22,3,1
2019-02-22,4,1
2019-02-22,5,1
2019-02-22,6,1
2019-02-22,7,3
2019-02-22,8,1
2019-02-22,9,2
2019-02-22,10,2
2019-02-22,11,2
2019-02-22,12,2
2019-02-22,13,2
2019-02-22,14,5
2019-02-22,17,1
2019-02-22,18,2
2019-02-22,20,3
2019-02-22,21,1
2019-02-22,22,2
2019-02-22,23,2
2019-02-23,0,3
2019-02-23,1,2
2019-02-23,3,1
2019-02-23,4,2
2019-02-23,6,2
2019-02-23,8,3
2019-02-23,9,1
2019-02-23,11,3
2019-02-23,12,1
2019-02-23,13,4
2019-02-23,15,2
2019-02-23,16,2
2019-02-23,17,1
2019-02-23,19,3
2019-02-23,20,2
2019-02-23,21,3
2019-02-23,22,2
2019-02-23,23,1
2019-02-24,0,2
2019-02-24,2,2
2019-02-24,3,2
2019-02-24,4,1
2019-02-24,5,1
2019-02-24,6,2
2019-02-24,7,1
2019-02-24,8,3
2019-02-24,9,1
2019-02-24,10,1
2019-02-24,12,2
2019-02-24,13,3
2019-02-24,14,4
2019-02-24,16,1
2019-02-24,18,2
2019-02-24,22,2
2019-02-24,23,3
2019-02-25,0,4
2019-02-25,1,1
2019-02-25,2,2
2019-02-25,3,2
2019-02-25,4,2
2019-02-25,5,2
2019-02-25,6,2
2019-02-25,7,2
2019-02-25,8,4
2019-02-25,9,3
2019-02-25,10,2
2019-02-25,13,1
2019-02-25,14,3
2019-02-25,15,1
2019-02-25,16,3
2019-02-25,17,1
2019-02-25,18,3
2019-02-25,19,1
2019-02-25,20,2
2019-02-25,21,2
2019-02-25,22,4
2019-02-25,23,1
2019-02-26,1,1
2019-02-26,2,5
2019-02-26,3,1
2019-02-26,4,1
